,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 Node A (ppm),bypass_start,closest_start_time,experiment_name
377,2024-09-28 12:44:29,3.14,49.7,42.8,No Reading,On,1,20.22729604220855,3.2946911737403632,-0.041,3.664,5.478,556.074,0.754,190.946,3.664,0.994,3.597,20.7628,0.2942,2.2445,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,67.2,N2,Setpoint,80.0,N2,Setpoint,80.0,80.9,Air,Air,197.3,Setpoint,4.1,Setpoint,4.0,4.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.08,52.86666666666667,0.8811111111111111,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
378,2024-09-28 12:44:39,3.14,49.7,42.9,No Reading,On,1,20.177279443881527,3.249797015588465,-0.039,3.161,4.675,567.874,0.735,190.951,3.161,0.994,3.601,20.7469,0.3505,2.2255,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,66.9,N2,Setpoint,80.0,N2,Setpoint,80.0,79.9,Air,Air,197.3,Setpoint,4.1,Setpoint,4.0,4.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.08,53.03333333333333,0.8838888888888888,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
379,2024-09-28 12:44:49,3.14,49.7,42.8,No Reading,On,1,20.160414883764414,3.2695857914459334,-0.039,3.161,4.675,567.874,0.735,190.951,3.161,0.994,3.601,20.7326,-0.0164,2.2047,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,66.9,N2,Setpoint,80.0,N2,Setpoint,80.0,82.9,Air,Air,197.2,Setpoint,4.1,Setpoint,4.0,4.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.07,53.2,0.8866666666666667,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
380,2024-09-28 12:44:59,3.14,49.7,42.8,No Reading,On,1,20.12300447553755,3.4303983498753507,-0.093,2.974,5.102,612.717,0.732,191.016,2.974,0.994,3.605,20.7303,-0.0564,2.1836,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,66.7,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,197.2,Setpoint,4.1,Setpoint,4.0,4.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.07,53.36666666666667,0.8894444444444445,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
381,2024-09-28 12:45:09,3.14,49.7,42.8,No Reading,On,1,20.05553534706432,3.565958459819343,-0.062,4.299,4.77,604.65,0.746,190.938,4.299,0.994,3.609,20.738,1.6254,2.1675,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,66.8,N2,Setpoint,80.0,N2,Setpoint,80.0,80.7,Air,Air,197.2,Setpoint,4.1,Setpoint,4.0,4.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.06,53.53333333333333,0.8922222222222221,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
382,2024-09-28 12:45:19,3.14,49.8,42.8,No Reading,On,1,20.003541264634812,3.5927079752124094,-0.073,3.623,3.529,640.891,0.776,190.934,3.623,0.994,3.612,20.7282,0.2361,2.1505,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,67.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.1,Air,Air,197.1,Setpoint,4.1,Setpoint,4.0,4.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.07,53.7,0.895,3.4399999999999977,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
383,2024-09-28 12:45:29,3.14,49.7,42.8,No Reading,On,1,19.961134710280376,3.5530806510903425,-0.058,2.889,5.414,517.008,0.787,191.002,2.889,0.994,3.616,20.7258,0.2869,2.1298,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,67.1,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,197.1,Setpoint,4.1,Setpoint,4.0,4.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.07,53.86666666666667,0.8977777777777778,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
384,2024-09-28 12:45:39,3.14,49.7,42.8,No Reading,On,1,19.91542189158034,3.5230262079601213,-0.058,2.889,5.414,517.008,0.787,191.002,2.889,0.994,3.616,20.7425,0.1602,2.1147,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,66.8,N2,Setpoint,80.0,N2,Setpoint,80.0,80.0,Air,Air,197.2,Setpoint,4.1,Setpoint,4.0,4.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.06,54.03333333333333,0.9005555555555556,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
385,2024-09-28 12:45:49,3.14,49.7,42.8,No Reading,On,1,19.93255484586027,3.6152927396214656,-0.099,4.0,4.532,521.872,0.664,190.989,4.0,0.994,3.619,20.7318,1.0946,2.1008,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,67.0,N2,Setpoint,80.0,N2,Setpoint,80.0,82.8,Air,Air,197.2,Setpoint,4.1,Setpoint,4.0,4.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.06,54.2,0.9033333333333334,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
386,2024-09-28 12:45:59,3.14,49.8,42.8,No Reading,On,1,19.907969860468725,3.703951850457861,-0.034,4.371,4.58,541.1,0.72,190.94,4.371,0.994,3.623,20.7176,0.1008,2.0785,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,66.9,N2,Setpoint,80.0,N2,Setpoint,80.0,83.3,Air,Air,197.1,Setpoint,4.1,Setpoint,4.0,4.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.04,54.366666666666674,0.9061111111111112,3.4399999999999977,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
387,2024-09-28 12:46:09,3.14,49.7,42.9,No Reading,On,1,19.90834318358244,3.730918699741764,-0.079,4.253,3.922,625.921,0.853,190.991,4.253,0.994,3.625,20.7005,0.6401,2.0645,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,66.6,N2,Setpoint,80.0,N2,Setpoint,80.0,80.2,Air,Air,197.1,Setpoint,4.1,Setpoint,4.0,4.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.05,54.53333333333333,0.9088888888888889,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
388,2024-09-28 12:46:19,3.14,49.7,42.9,No Reading,On,1,19.93313209208175,3.6748214378739608,-0.134,3.733,5.156,574.39,0.669,190.991,3.733,0.994,3.627,20.7088,0.0501,2.0489,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,69.0,0.4,Setpoint,69.0,66.9,N2,Setpoint,80.0,N2,Setpoint,80.0,76.0,Air,Air,197.1,Setpoint,4.1,Setpoint,4.0,4.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.04,54.7,0.9116666666666667,3.360000000000002,47.68333333333334,23.85,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
768,2024-09-28 13:49:41,3.18,55.0,42.7,No Reading,On,1,12.323042075221927,7.658264191870425,-0.031,7.922,3.378,30.555,0.491,191.035,7.922,0.994,3.515,13.4013,3.9283,2.2194,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,80.1,Air,Air,199.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,118.06666666666668,1.9677777777777778,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
769,2024-09-28 13:49:51,3.18,55.0,42.8,No Reading,On,1,12.309940490039532,7.568289936516549,-0.067,7.055,3.893,32.249,0.501,191.035,7.055,0.994,3.517,13.4094,4.632,2.2151,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,79.9,Air,Air,199.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,118.23333333333333,1.9705555555555556,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
770,2024-09-28 13:50:01,3.18,55.0,42.6,No Reading,On,1,12.31753757553678,7.5435585203472595,-0.067,7.055,3.893,32.249,0.501,191.035,7.055,0.994,3.517,13.4143,3.7834,2.2138,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,76.3,Air,Air,199.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,118.39999999999999,1.9733333333333332,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
771,2024-09-28 13:50:11,3.19,55.0,42.7,No Reading,On,1,12.353977317430475,7.586524463768115,-0.014,7.366,4.374,43.242,0.508,191.035,7.366,0.994,3.519,13.4222,4.2316,2.2121,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,80.0,Air,Air,199.7,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,118.56666666666668,1.9761111111111114,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
772,2024-09-28 13:50:21,3.18,55.0,42.7,No Reading,On,1,12.434631009189316,7.699829105209875,-0.04,5.818,3.917,48.405,0.455,191.035,5.818,0.994,3.522,13.4228,4.2886,2.2105,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,81.8,Air,Air,199.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,118.73333333333333,1.978888888888889,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
773,2024-09-28 13:50:31,3.18,55.0,42.6,No Reading,On,1,12.505164845973965,7.788226641203524,0.082,8.496,3.433,93.747,0.483,191.035,8.496,0.994,3.525,13.432,4.0919,2.2096,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.4,N2,Setpoint,80.0,N2,Setpoint,80.0,77.5,Air,Air,199.6,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.64,118.89999999999999,1.9816666666666665,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
774,2024-09-28 13:50:41,3.18,55.0,42.7,No Reading,On,1,12.474975215779246,7.701876330820054,0.082,8.496,3.433,93.747,0.483,191.035,8.496,0.994,3.525,13.4367,5.1021,2.206,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,82.6,Air,Air,199.6,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,119.06666666666668,1.9844444444444447,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
775,2024-09-28 13:50:51,3.18,55.0,42.7,No Reading,On,1,12.506054112009327,7.643530431092111,0.022,8.078,3.996,102.237,0.432,191.035,8.078,0.994,3.527,13.4391,4.1805,2.2144,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,78.0,Air,Air,199.6,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,119.23333333333333,1.9872222222222222,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
776,2024-09-28 13:51:01,3.18,55.0,42.6,No Reading,On,1,12.540305533832825,7.471599452821353,0.029,7.371,4.757,125.7,0.42,191.035,7.371,0.994,3.531,13.4417,4.1861,2.208,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,74.1,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,119.39999999999999,1.9899999999999998,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
777,2024-09-28 13:51:11,3.18,55.0,42.6,No Reading,On,1,12.544142277007014,7.3700996191738115,-0.034,5.91,4.458,143.776,0.492,191.035,5.91,0.994,3.536,13.439,4.2984,2.2041,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.0,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,119.56666666666668,1.992777777777778,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
778,2024-09-28 13:51:21,3.19,55.0,42.7,No Reading,On,1,12.513749822126996,7.394483303311259,-0.034,5.91,4.458,143.776,0.492,191.035,5.91,0.994,3.536,13.4455,4.3886,2.1983,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.1,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.64,119.73333333333333,1.9955555555555555,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
779,2024-09-28 13:51:31,3.19,55.0,42.6,No Reading,On,1,12.5252948162836,7.268668733774835,0.042,7.509,4.754,114.738,0.492,191.035,7.509,0.994,3.54,13.4425,0.3841,2.1959,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.8,N2,Setpoint,80.0,N2,Setpoint,80.0,80.3,Air,Air,199.6,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,119.89999999999999,1.9983333333333333,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
780,2024-09-28 13:51:41,3.19,55.0,42.7,No Reading,On,1,12.493039051549603,7.170623426335462,-0.005,6.995,4.377,101.775,0.485,191.035,6.995,0.994,3.546,13.4497,4.3149,2.1921,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,79.9,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,120.06666666666668,2.0011111111111113,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
781,2024-09-28 13:51:51,3.19,55.0,42.7,No Reading,On,1,12.501795549259548,7.138309243102104,-0.002,6.718,3.872,94.227,0.466,191.007,6.718,0.994,3.551,13.4516,3.7931,2.1907,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,78.7,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,120.23333333333333,2.003888888888889,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
782,2024-09-28 13:52:01,3.19,55.0,42.7,No Reading,On,1,12.542552331671212,7.12838686762758,0.021,7.207,3.992,126.155,0.538,190.94,7.207,0.994,3.557,13.4547,4.3491,2.1892,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.8,N2,Setpoint,80.0,N2,Setpoint,80.0,77.5,Air,Air,199.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,120.39999999999999,2.0066666666666664,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
783,2024-09-28 13:52:11,3.19,54.9,42.7,No Reading,On,1,12.576865881171157,7.069112513004205,0.021,7.207,3.992,126.155,0.538,190.94,7.207,0.994,3.557,13.4584,3.9789,2.185,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,75.4,Air,Air,199.4,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,120.56666666666668,2.0094444444444446,7.519999999999999,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
784,2024-09-28 13:52:21,3.19,55.0,42.7,No Reading,On,1,12.554160695063073,7.125856789596636,0.038,6.583,4.316,155.613,0.405,190.94,6.583,0.994,3.563,13.4642,3.5769,2.1784,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,75.9,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.65,120.73333333333333,2.0122222222222224,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
785,2024-09-28 13:52:31,3.19,55.0,42.6,No Reading,On,1,12.518442974301067,7.025382084806479,0.069,6.547,3.38,201.945,0.532,190.94,6.547,0.994,3.569,13.4578,3.8538,2.1754,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,81.2,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.64,120.89999999999999,2.0149999999999997,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
786,2024-09-28 13:52:41,3.19,55.0,42.8,No Reading,On,1,12.509360620633188,6.950636768792888,-0.025,6.463,3.851,240.484,0.426,190.94,6.463,0.994,3.575,13.4621,3.9222,2.166,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,81.3,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.64,121.06666666666668,2.017777777777778,7.6,118.06666666666666,94.05,09-28-24 Vary Cl2 (20-90 ppm) at Fixed CH4
