,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 reading minus zero (mV),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
717,2025-01-16 21:54:50,0.0,72.2,43.4,No Reading,On,1,14.19328070157269,5.639049404679709,0.078,12.536662551208284,2.951,0.04915915957038741,1.145,190.978,6.693,1.005,3.265,13.4368,7.5304,0.9425,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,77.0,Air,Air,217.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,32.0,69.55,1.1591666666666667,28.1,14.19328070157269,60.0,37.37,01-16-25 Base Case
718,2025-01-16 21:55:00,0.0,72.2,43.5,No Reading,On,1,14.202274357343311,5.720119729653883,0.037,12.507582794200186,1.401,0.04654932694106645,1.171,190.978,7.354,1.005,3.266,13.4428,9.2881,0.9423,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,82.8,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,32.01,69.71666666666667,1.1619444444444444,28.1,14.202274357343311,60.0,37.37,01-16-25 Base Case
719,2025-01-16 21:55:10,0.0,72.2,43.4,No Reading,On,1,14.205124338423184,5.822378286693674,0.04,12.48605995980056,1.631,0.036054334683702116,1.215,190.978,8.529,1.005,3.266,13.448,7.2712,0.9417,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,82.0,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,32.01,69.88333333333334,1.1647222222222224,28.1,14.205124338423184,60.0,37.37,01-16-25 Base Case
720,2025-01-16 21:55:20,0.0,72.3,43.4,No Reading,On,1,14.230018386413214,5.754369561234029,0.04,12.457509009348707,1.631,0.03561806170146464,1.215,190.978,8.529,1.005,3.266,13.4419,7.5503,0.9427,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.4,N2,Setpoint,80.0,N2,Setpoint,80.0,83.3,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,32.02,70.05,1.1675,28.199999999999996,14.230018386413214,60.0,37.37,01-16-25 Base Case
721,2025-01-16 21:55:30,0.0,72.2,43.5,No Reading,On,1,14.222432763819876,5.7396823939441,0.091,12.492055689130435,2.402,0.04123847329192548,1.249,190.978,7.09,1.005,3.266,13.451,7.2697,0.942,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.6,N2,Setpoint,80.0,N2,Setpoint,80.0,79.5,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,32.01,70.21666666666667,1.1702777777777778,28.1,14.222432763819876,60.0,37.37,01-16-25 Base Case
722,2025-01-16 21:55:40,0.0,72.2,43.5,No Reading,On,1,14.216532613650594,5.720791642141515,0.036,12.505513478553539,2.672,0.04205588384470882,1.134,190.978,6.989,1.005,3.266,13.4479,7.2475,0.9393,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,81.6,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,32.0,70.38333333333334,1.1730555555555557,28.1,14.216532613650594,60.0,37.37,01-16-25 Base Case
723,2025-01-16 21:55:50,0.0,72.2,43.4,No Reading,On,1,14.22213798161421,5.76863066375818,0.026,12.493851445310066,1.62,0.03884461685883456,1.174,190.978,7.492,1.005,3.266,13.4444,7.7692,0.9389,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.4,N2,Setpoint,80.0,N2,Setpoint,80.0,80.1,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,32.01,70.55,1.1758333333333333,28.1,14.22213798161421,60.0,37.37,01-16-25 Base Case
724,2025-01-16 21:56:00,0.0,72.4,43.4,No Reading,On,1,14.242221487019567,5.9084306876900285,0.026,12.463290849925938,1.62,0.03362405901613785,1.174,190.978,7.492,1.005,3.266,13.4461,7.3153,0.9384,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,81.7,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,32.0,70.71666666666667,1.178611111111111,28.300000000000004,14.242221487019567,60.0,37.37,01-16-25 Base Case
725,2025-01-16 21:56:10,0.0,72.2,43.3,No Reading,On,1,14.254575116083263,5.917641726904186,0.009,12.447649624386061,1.596,0.031421673423247864,1.304,190.978,7.924,1.005,3.266,13.4454,6.8742,0.9369,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,80.1,Air,Air,217.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.98,70.88333333333334,1.181388888888889,28.1,14.254575116083263,60.0,37.37,01-16-25 Base Case
726,2025-01-16 21:56:20,0.0,72.3,43.6,No Reading,On,1,14.286009669155971,5.933595119797745,0.087,12.440978171295216,1.132,0.044683283158304166,1.151,190.978,7.142,1.005,3.266,13.4472,7.5836,0.9352,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,75.4,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.98,71.05,1.1841666666666666,28.199999999999996,14.286009669155971,60.0,37.37,01-16-25 Base Case
727,2025-01-16 21:56:30,0.0,72.5,43.5,No Reading,On,1,14.320020979391101,5.9525597953161595,-0.056,12.417014549882904,3.243,0.05226175971896957,1.141,190.978,7.446,1.005,3.266,13.4453,7.5043,0.9361,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,81.7,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.97,71.21666666666667,1.1869444444444446,28.4,14.320020979391101,60.0,37.37,01-16-25 Base Case
728,2025-01-16 21:56:40,0.0,72.6,43.4,No Reading,On,1,14.341644389928282,5.990842253352042,0.018,12.395307551138135,2.456,0.05402412488306829,1.225,190.978,8.017,1.005,3.266,13.4439,7.5289,0.935,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,81.6,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.97,71.38333333333334,1.1897222222222223,28.499999999999993,14.341644389928282,60.0,37.37,01-16-25 Base Case
729,2025-01-16 21:56:50,0.0,72.4,43.6,No Reading,On,1,14.331476787807919,6.0801975698472095,0.018,12.426228193483006,2.456,0.060761730121609014,1.225,190.978,8.017,1.005,3.266,13.4463,6.3795,0.9363,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,82.6,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.97,71.55,1.1925,28.300000000000004,14.331476787807919,60.0,37.37,01-16-25 Base Case
730,2025-01-16 21:57:00,0.0,72.5,43.4,No Reading,On,1,14.266824856864426,6.217529789116707,0.024,12.467632315350432,1.96,0.0584809773134794,1.123,190.978,7.839,1.005,3.266,13.4465,7.6636,0.9364,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.0,Air,Air,217.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.98,71.71666666666667,1.1952777777777779,28.4,14.266824856864426,60.0,37.37,01-16-25 Base Case
731,2025-01-16 21:57:10,0.0,72.5,43.5,No Reading,On,1,14.271706221235492,6.12190803458752,-0.007,12.513098611747294,2.125,0.07086547947339722,1.135,190.978,9.129,1.005,3.266,13.4461,7.0792,0.938,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,79.6,Air,Air,217.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.98,71.88333333333334,1.1980555555555557,28.4,14.271706221235492,60.0,37.37,01-16-25 Base Case
732,2025-01-16 21:57:20,0.0,72.5,43.4,No Reading,On,1,14.300535744269453,6.020684075315764,0.005,12.561721100265087,1.789,0.0849449360673632,1.232,190.978,5.981,1.005,3.266,13.4486,7.8362,0.9382,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,80.1,Air,Air,217.2,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.97,72.05,1.2008333333333332,28.4,14.300535744269453,60.0,37.37,01-16-25 Base Case
